date,price,ret
2020-01-01,100.0,0.0
2020-01-02,99.86183123987557,-0.0013826430117118466
2020-01-03,100.48293376092079,0.006200356778664555
2020-01-06,102.15162914319784,0.016470369919813165
2020-01-07,102.24897903768924,0.0009525402367292738
2020-01-08,102.02929198590476,-0.0021508615221459506
2020-01-09,103.60876227989031,0.015361955850644725
2020-01-10,104.72822305243969,0.010746738461658033
2020-01-13,104.46198721648766,-0.002545396167017915
2020-01-14,104.976841400148,0.004916521202456064
2020-01-15,104.59428307783382,-0.0036508726876334097
2020-01-16,104.03229949345614,-0.005387472073229251
2020-01-17,104.1720179258841,0.0013421283010144908
2020-01-20,102.22529729529208,-0.018864376786375082
2020-01-21,100.098742200089,-0.021022053682405346
2020-01-22,99.11986098021127,-0.009827286028890797
2020-01-23,97.9283478014408,-0.012093768409122397
2020-01-24,97.99924612262107,0.0007237196441282592
2020-01-27,97.12747482513791,-0.008935496826386459
2020-01-28,95.59439157563648,-0.01591013637863021
2020-01-29,96.69760291057949,0.0114744604134895
2020-01-30,96.70119327005715,3.7129077832543256e-05
2020-01-31,96.76723447587062,0.000682707862445747
2020-02-03,95.41134673215154,-0.014110940289645418
2020-02-04,94.6259257032062,-0.00826601530318091
2020-02-05,94.57446535844024,-0.0005439771635375214
2020-02-06,93.48198895113353,-0.011618731206930532
2020-02-07,93.6160665700163,0.0014332339420706128
2020-02-10,93.08213542837449,-0.005719740110773927
2020-02-11,92.70490599361011,-0.004060885520087553
2020-02-12,92.07395854131974,-0.00682924322631148
2020-02-13,93.66729459317106,0.017156933199827085
2020-02-14,93.97657028153975,0.003296414392586078
2020-02-17,93.0491336506685,-0.009917826411041787
2020-02-18,93.63175196050501,0.006241883838823533
2020-02-19,92.611145536394,-0.010960059731945516
2020-02-20,92.60157226178377,-0.00010337599634154893
2020-02-21,90.80267487406951,-0.01961737643806607
2020-02-24,89.25374748112324,-0.017205335776597518
2020-02-25,89.12242208161231,-0.0014724547966282683
2020-02-26,89.75656105795674,0.007090174840628451
2020-02-27,90.0380938866805,0.003131717780025395
2020-02-28,89.99037380776784,-0.0005301392678773263
2020-03-02,89.7103047039194,-0.003117064809468353
2020-03-03,88.33858684294844,-0.015408632865567946
2020-03-04,87.43510321014438,-0.010280168657060676
2020-03-05,86.85450992998547,-0.006662421441010011
2020-03-06,87.66065413263647,0.009238737973987155
2020-03-09,88.12507283334607,0.005283930490482045
2020-03-10,86.67655848105646,-0.01657361545553093
2020-03-11,86.67015475902917,-7.388339715823583e-05
2020-03-12,86.33576936993268,-0.0038655994835948126
2020-03-13,85.68704517634269,-0.007542339899778551
2020-03-16,86.08282759097702,0.004608294908452968
2020-03-17,87.05513020567149,0.011231654206650104
2020-03-18,88.06725029531239,0.011559132032492007
2020-03-19,87.53339535028391,-0.0060803488257279836
2020-03-20,87.15709571119268,-0.004308193523657742
2020-03-23,87.37097937699005,0.002450995609304091
2020-03-24,88.2707534002146,0.01024565039308441
2020-03-25,88.02899262580227,-0.0027426122998360177
2020-03-26,87.8175274200543,-0.0024051122266053747
2020-03-27,86.80955857737439,-0.011544372185381357
2020-03-30,85.5795024218627,-0.01427094067788298
2020-03-31,86.03178894704253,0.005271070088365385
2020-04-01,87.29851751286614,0.014616614303381308
2020-04-02,87.49106753351296,0.0022032216448729233
2020-04-03,88.41243932844684,0.010475973307894825
2020-04-06,88.91885666911598,0.005711554912055307
2020-04-07,88.44804738800872,-0.005308886563640182
2020-04-08,88.67407091789354,0.002552178742356103
2020-04-09,90.09442838996357,0.01589080141313091
2020-04-10,90.34884420378111,0.0028198998915266666
2020-04-13,91.82537183279999,0.016210416536445393
2020-04-14,89.74149622770989,-0.022955367733608366
2020-04-15,90.06766532837956,0.003627951497030566
2020-04-16,90.21153359545376,0.0015960609817878254
2020-04-17,89.970912576535,-0.0026708613083011095
2020-04-20,90.00541723344917,0.00038343550369480115
2020-04-21,88.24092502574639,-0.019799002045269968
2020-04-22,87.69933692830652,-0.0061565192874291136
2020-04-23,87.90477800778682,0.0023398218576316412
2020-04-24,89.25532344695701,0.01524690481894149
2020-04-27,89.06511613033287,-0.002133321218948176
2020-04-28,88.31024659481209,-0.008511600272721511
2020-04-29,87.71880085945632,-0.006719890490389668
2020-04-30,88.40657073319804,0.007810043078942808
2020-05-01,88.83634138903386,0.004849519712385406
2020-05-04,88.4527152314597,-0.004327698095193307
2020-05-05,88.83096132257641,0.004267134712094899
2020-05-06,88.99315487055918,0.0018242024358993839
2020-05-07,89.89216143236105,0.01005129039250877
2020-05-08,89.44290356763219,-0.00501027286027177
2020-05-11,89.06102391162338,-0.004278676038032036
2020-05-12,88.63661020209382,-0.004776816738927984
2020-05-13,87.2654364183228,-0.015590512829106782
2020-05-14,87.25174556329712,-0.00015689979517559578
2020-05-15,87.47707334368535,0.002579172762763774
2020-05-18,87.52668420547406,0.0005669691189773637
2020-05-19,87.33150080380703,-0.0022324775099559968
2020-05-20,86.06570608569535,-0.014600202922495344
2020-05-21,85.454539687218,-0.007126493812152659
2020-05-22,85.04088076505575,-0.004852443927698227
2020-05-25,84.27951460205088,-0.008993261477755836
2020-05-26,83.99248412669469,-0.0034115094122112587
2020-05-27,84.27502239385835,0.003358206685703132
2020-05-28,85.93739166141788,0.019533500349245926
2020-05-29,86.42452635629648,0.005652478198167575
2020-06-01,86.74540984157349,0.0037059995468611585
2020-06-02,86.74512711720558,-3.259248289440471e-06
2020-06-03,85.09649787583055,-0.0191883640026483
2020-06-04,84.74807821989626,-0.004102811555021829
2020-06-05,84.72958310485906,-0.00021826021159410147
2020-06-08,86.83880456816956,0.024588769082534042
2020-06-09,87.09920210783486,0.0029941441686955833
2020-06-10,87.41457453292273,0.0036143022570752415
2020-06-11,87.44742609741132,0.0003757427543626152
2020-06-12,86.4378912976397,-0.011611631825322797
2020-06-15,87.22858075264324,0.009105901780085647
2020-06-16,88.04715725289576,0.00934051068288487
2020-06-17,88.91234265774492,0.009778421607007443
2020-06-18,88.27992927121123,-0.0071381902265459
2020-06-19,89.3993208384497,0.012600305064051812
2020-06-22,88.37725460168679,-0.011498449615112446
2020-06-23,88.69322600458645,0.003568881014980214
2020-06-24,90.7221781359437,0.02261833246109583
2020-06-25,90.23525030807521,-0.005381696759087717
2020-06-26,89.62917095770668,-0.006739316647845263
2020-06-29,89.5976853088494,-0.00035134967869264043
2020-06-30,89.14145228474743,-0.00510502647690052
2020-07-01,87.68026275613099,-0.01652763960604143
2020-07-02,87.45085004610651,-0.0026198981731480123
2020-07-03,86.4814469679356,-0.011147016771890653
2020-07-06,86.69848642005294,0.0025065209519736856
2020-07-07,85.9480881480706,-0.008692938151943294
2020-07-08,87.13897380559173,0.013760756419786736
2020-07-09,86.69739720159636,-0.005080381639405024
2020-07-10,86.33086406883349,-0.004236691489937761
2020-07-13,86.96232726908345,0.007287833875709145
2020-07-14,86.02379367180214,-0.010851076389197722
2020-07-15,86.03277365402315,0.0001043840682017497
2020-07-16,87.16654656654642,0.013092304356464631
2020-07-17,86.00145765098726,-0.01345637147431935
2020-07-20,85.9288226386245,-0.0008449357095408278
2020-07-21,86.13786987071074,0.00242984080057607
2020-07-22,86.85615395928627,0.008304196877888317
2020-07-23,85.9310026758048,-0.010708667733203156
2020-07-24,84.62234695185235,-0.015346299677483395
2020-07-27,84.80449392725347,0.0021501557206722974
2020-07-28,85.09330954068324,0.00339987787646632
2020-07-29,85.36475560469846,0.0031849040787520298
2020-07-30,85.71559496919625,0.004101462910720163
2020-07-31,85.20454913823694,-0.005979954633640875
2020-08-03,85.3005900731851,0.0011265460448818604
2020-08-04,85.57022689840086,0.003156033941963185
2020-08-05,85.01477786771538,-0.006512307391871041
2020-08-06,86.50311131748288,0.017355283633073357
2020-08-07,87.21617163192597,0.008209385935732547
2020-08-10,86.32494536958659,-0.010271157784879976
2020-08-11,86.71526324605675,0.004511304529362301
2020-08-12,85.95168698592671,-0.008844555796400755
2020-08-13,86.47776198797834,0.0061019348781443696
2020-08-14,87.5923474988026,0.012806342765702916
2020-08-17,87.09923337687457,-0.005645554630376521
2020-08-18,87.84314075616734,0.008504650366367914
2020-08-19,88.35665063043736,0.005828739342638566
2020-08-20,89.18990150538384,0.009386349468472614
2020-08-21,91.06859566538984,0.020845199720233996
2020-08-24,91.22492679522462,0.0017151587840180944
2020-08-25,90.57097975393596,-0.007194329886771277
2020-08-26,89.63983782033166,-0.010334010273609489
2020-08-27,88.72794893625435,-0.010224904904376282
2020-08-28,88.47844267230802,-0.0028159980750162984
2020-08-31,88.73081685252735,0.0028483201331631794
2020-09-01,89.02736807047317,0.0033365720199328265
2020-09-02,89.82676442881282,0.008939146894346803
2020-09-03,89.99920383951631,0.0019178482976484309
2020-09-04,91.35195963113043,0.014918910431102855
2020-09-07,91.38276996290023,0.0003372137538410107
2020-09-08,93.90898632671538,0.02726913441666439
2020-09-09,95.01517189680979,0.01171050036098294
2020-09-10,94.42511698657073,-0.006229475491966237
2020-09-11,93.30300240516164,-0.01195482007900437
2020-09-14,93.53035608298076,0.002433760136630979
2020-09-15,93.36701942227658,-0.001747875825932313
2020-09-16,94.003179065286,0.006790429775734457
2020-09-17,94.57744888330609,0.00609046220088234
2020-09-18,94.62378457792373,0.0004898033136077403
2020-09-21,93.83509100074723,-0.0083699765179625
2020-09-22,92.2697565364414,-0.016822467550451147
2020-09-23,91.55013813407574,-0.00782964303076044
2020-09-24,92.19305840636316,0.006998059337082635
2020-09-25,92.52005100069009,0.003540549308718567
2020-09-28,91.4393682606672,-0.011749277925376167
2020-09-29,91.38287195547574,-0.0006180463265634136
2020-09-30,91.72432661635435,0.003729564531975685
2020-10-01,90.98502817459462,-0.008092661455616193
2020-10-02,90.9776330999857,-8.128123166795966e-05
2020-10-05,91.02912562612954,0.000565830938126407
2020-10-06,90.00479802902828,-0.01131653679068095
2020-10-07,90.12319310046902,0.0013145662453466428
2020-10-08,90.6538407315096,0.005870758512751673
2020-10-09,91.74866801075157,0.012004664134303105
2020-10-12,92.94351309854865,0.012938953347209651
2020-10-13,91.90937337835616,-0.011188903010128981
2020-10-14,90.84792807390924,-0.011616031001177026
2020-10-15,91.10513187833857,0.0028271464718511922
2020-10-16,91.62621528905089,0.005703288803492326
2020-10-19,92.20446516121454,0.006291134623758944
2020-10-20,95.94682198213829,0.039785541831299
2020-10-21,97.2670330080781,0.013666013473191472
2020-10-22,98.64711358294701,0.014088859096444285
2020-10-23,99.87373741210412,0.01235778945422088
2020-10-26,100.77519386368867,0.008985470403902157
2020-10-27,100.63867572837827,-0.0013555983656230247
2020-10-28,101.37790894261573,0.0073185725318080696
2020-10-29,100.74480832806623,-0.006264537639014104
2020-10-30,100.38066165038117,-0.00362109359520291
2020-11-02,99.82231160068392,-0.0055778541973316165
2020-11-03,99.79268579639572,-0.0002968294456030977
2020-11-04,102.12342306081928,0.02308721977761447
2020-11-05,100.69809720095944,-0.014055207970394586
2020-11-06,101.1069092188853,0.004051560309666217
2020-11-09,99.57007000623163,-0.015316846649963273
2020-11-10,98.79815490189866,-0.007782687987886989
2020-11-11,99.7245512462951,0.009332968372096264
2020-11-12,99.97511367184269,0.0025093938653738806
2020-11-13,98.95307251249945,-0.010275569006218285
2020-11-16,98.04607996018797,-0.00920815089384334
2020-11-17,98.5330395802359,0.004954347310578091
2020-11-18,97.91297973296818,-0.006312796855055748
2020-11-19,98.00133968332865,0.0009020265248085991
2020-11-20,98.06370049101606,0.0006361237039998577
2020-11-23,97.4391902596531,-0.0063887787352582
2020-11-24,99.42366650457379,0.020161685146201615
2020-11-25,100.46020773749544,0.010371527252420435
2020-11-26,98.6506267548219,-0.018177120416091985
2020-11-27,98.47608283448916,-0.001770880935524121
2020-11-30,97.7918914403925,-0.006972040834788704
2020-12-01,98.49163189388962,0.007129925181004498
2020-12-02,97.85358851757198,-0.006499222348126107
2020-12-03,97.61441312183346,-0.002447208884294212
2020-12-04,98.06059353294957,0.00456043101294573
2020-12-07,99.00350238172126,0.009569638144290361
2020-12-08,98.00967425246412,-0.01008903644169969
2020-12-09,97.48547290079338,-0.005362819646749423
2020-12-10,96.91955979270791,-0.005822017040959446
2020-12-11,96.17636661801505,-0.007697695733929009
2020-12-14,97.7388046131591,0.01611500325602517
2020-12-15,98.45223229737658,0.007272817760814589
2020-12-16,97.36017082654593,-0.011154275991187533
2020-12-17,98.03896165176785,0.006947764272310255
2020-12-18,100.28098365847254,0.022611114824588385
2020-12-21,101.78095030098035,0.014846875570429147
2020-12-22,100.54432081158085,-0.012224324545454305
2020-12-23,99.81429681815698,-0.007287205637753375
2020-12-24,100.93967872873941,0.011211670364315552
2020-12-25,100.45287755888066,-0.004834360583324697
2020-12-28,100.80218779267909,0.003471322164797345
2020-12-29,101.65662012984116,0.008440604967252838
2020-12-30,100.88885657156321,-0.007581183722330262
2020-12-31,100.6760554718134,-0.0021114903050840532
2021-01-01,97.42404211699835,-0.03283497146170754
2021-01-04,95.7999486023382,-0.016810870705684405
2021-01-05,95.23754961993468,-0.005887855655068485
2021-01-06,93.9458816981996,-0.013655402950662192
2021-01-07,95.2316097914423,0.013593032449183915
2021-01-08,94.1349240183667,-0.011582807289769542
2021-01-11,93.50473798951175,-0.006717006324923747
2021-01-12,93.50137230102709,-3.599549212383608e-05
2021-01-13,94.85805790804076,0.014405533792236387
2021-01-14,93.77554729821072,-0.011477514753347115
2021-01-15,94.65514807377521,0.009336134570880172
2021-01-18,94.84176054455752,0.001969557524371905
2021-01-19,93.95243554179406,-0.00942117500560513
2021-01-20,94.20991671959695,0.0027367997415116817
2021-01-21,94.44932109865776,0.0025379569040370367
2021-01-22,93.93178511717592,-0.0054945773907805395
2021-01-25,93.8941359162854,-0.0004008946282559189
2021-01-26,93.52554607815475,-0.003933314894268786
2021-01-27,93.5581463909629,0.00034851047365872315
2021-01-28,94.18624373464914,0.006691008839942211
2021-01-29,95.82010318402511,0.017198369929441962
2021-02-01,94.9674334751644,-0.008938481002380098
2021-02-02,96.84160104774097,0.019542637546086646
2021-02-03,95.34141720036335,-0.01561235048600769
2021-02-04,94.90002730286197,-0.0046403210475573714
2021-02-05,95.37143414495401,0.0049551078553342915
2021-02-08,95.7346250637795,0.0038009402484171853
2021-02-09,95.21269028937466,-0.0054668071485225005
2021-02-10,94.91090888118843,-0.0031745839332772523
2021-02-11,94.3842035813372,-0.005564926133243778
2021-02-12,93.72519952085575,-0.007006632796090871
2021-02-15,94.39251557270406,0.007094694410992073
2021-02-16,94.86462540224761,0.004989093741848888
2021-02-17,94.30362238897803,-0.005931277204236764
2021-02-18,95.04299286219705,0.007809743313485155
2021-02-19,95.48453426884923,0.004634943871463125
2021-02-22,96.3531318735139,0.009055609962682227
2021-02-23,97.1374814838939,0.008107410411772568
2021-02-24,96.49187827898679,-0.00666846802686621
2021-02-25,95.82497380308028,-0.006935504007342938
2021-02-26,96.40992696531877,0.00608583524976403
2021-03-01,97.11832134644202,0.007320869704287455
2021-03-02,97.24029671771272,0.0012551580012160099
2021-03-03,97.37889528057893,0.001424305433331022
2021-03-04,98.65915355126639,0.013061510044550454
