date,risk_index_var95,revenue
2024-09-19,0.02836560463201408,86.27427330362461
2024-09-20,0.02873951700274637,84.07026533926607
2024-09-23,0.028210364976538706,87.02049430544034
2024-09-24,0.02769336332420368,87.56416541248498
2024-09-25,0.027170286484932332,83.48830397455309
2024-09-26,0.026647209645660985,84.72312591687603
2024-09-27,0.026124132806389637,87.1296942015561
2024-09-30,0.025601055967118286,86.7251081279255
2024-10-01,0.025152898973528137,87.3983487769795
2024-10-02,0.024640524969354104,86.40017162396259
2024-10-03,0.02412815096518007,89.25502147970421
2024-10-04,0.02412815096518007,89.1026124205534
2024-10-07,0.02412815096518007,88.0349705637518
2024-10-08,0.02412815096518007,89.62678632786202
2024-10-09,0.02412815096518007,88.63718853078804
2024-10-10,0.02412815096518007,86.64698582308512
2024-10-11,0.02412815096518007,88.48905069353373
2024-10-14,0.02412815096518007,86.49760061616648
2024-10-15,0.017569413263699395,92.53296882011121
2024-10-16,0.017569413263699395,91.14040450167091
2024-10-17,0.017569413263699395,90.93799982283241
2024-10-18,0.013267857995624624,92.34467668558177
2024-10-21,0.015531474879749341,94.06807456813638
2024-10-22,0.01185047745397259,93.8429670499105
2024-10-23,0.012050589367626385,93.33221358294216
2024-10-24,0.012050589367626385,93.44650499045447
2024-10-25,0.015005641157160198,93.29564319974992
2024-10-28,0.015005641157160198,93.04534551796601
2024-10-29,0.015097911267497164,93.07014328364541
2024-10-30,0.015349178437651578,92.97164228568603
2024-10-31,0.015349178437651578,95.5378821824799
2024-11-01,0.015038209713942163,91.871272618452
2024-11-04,0.015450066854278091,91.50660247925366
2024-11-05,0.015450066854278091,91.05430748048914
2024-11-06,0.015450066854278091,93.1989357067242
2024-11-07,0.018206248707573872,92.5903340852944
2024-11-08,0.018670474921893943,90.49384135257071
2024-11-11,0.018670474921893943,89.40452782360924
2024-11-12,0.018494216091115005,89.51617013090565
2024-11-13,0.018812971905588127,91.56940322894297
2024-11-14,0.018812971905588127,91.70839530401109
2024-11-15,0.018812971905588127,91.40824544966372
2024-11-18,0.018812971905588127,89.59524948627289
2024-11-19,0.018812971905588127,90.94175603180601
2024-11-20,0.018812971905588127,90.76854276091701
2024-11-21,0.018812971905588127,90.92154694229944
2024-11-22,0.020118680515826673,91.24780290900895
2024-11-25,0.020118680515826673,90.27605306524869
2024-11-26,0.020118680515826673,90.95903008669451
2024-11-27,0.020118680515826673,90.04202834632001
2024-11-29,0.020118680515826673,90.37433884012164
2024-12-02,0.02030356469410103,90.79514999170729
2024-12-03,0.01923055415559282,88.1989891924201
2024-12-04,0.01923055415559282,89.90521609766765
2024-12-05,0.01923055415559282,89.6791639407644
2024-12-06,0.01923055415559282,89.42640614983858
2024-12-09,0.01772584988032264,90.72436168299865
2024-12-10,0.01795203092769888,93.26639650300216
2024-12-11,0.01795203092769888,89.7252378626107
2024-12-12,0.01795203092769888,92.47640206803779
2024-12-13,0.017835148785371895,88.55812094989034
2024-12-16,0.017835148785371895,90.5800980623354
2024-12-17,0.018266593332121772,91.11083293159662
2024-12-18,0.022953718647130826,89.40247417347351
