date,risk_index,revenue
2024-08-22,0.011963351175572057,98.06440538451724
2024-08-23,0.01467302911408037,95.50541801782317
2024-08-26,0.004595037869946239,100.20666921972044
2024-08-27,0.004863831650025641,100.4380807445817
2024-08-28,0.006631726235742064,95.74710196987084
2024-08-29,0.005897166574558898,96.86729742479474
2024-08-30,0.010400446824902775,98.11167123977037
2024-09-03,0.027413053653084794,94.04302538086768
2024-09-04,0.00556924090064641,98.86095008361428
2024-09-05,0.013646320846608107,95.99116993931801
2024-09-06,0.025142865749184985,96.29052381245724
2024-09-09,0.020603912673843938,97.04590536837463
2024-09-10,0.0325553073040167,93.58798458553848
2024-09-11,0.008024805031308913,100.08590080419026
2024-09-12,0.005681354219779444,99.56499316942218
2024-09-13,0.01321992251446984,96.06707680278117
2024-09-16,0.01322597654996338,97.90793086613108
2024-09-17,0.007914577641777188,96.97876057040106
2024-09-18,0.003654423253518857,100.58679080125714
2024-09-19,0.024671191203369292,94.99087289284675
2024-09-20,0.010172272361540058,97.6882519823741
2024-09-23,0.002963920932322761,98.38582149692954
2024-09-24,0.004128839992312195,101.00804400954861
2024-09-25,0.006743201098735496,98.4195655571497
2024-09-26,0.013737225885341963,96.61006308968696
2024-09-27,0.0032161507303997807,98.8285695281877
2024-09-30,0.003607965088488907,100.07687076063223
2024-10-01,0.012442096527420876,98.05974679106194
2024-10-02,0.0016985539679379436,100.2793881238064
2024-10-03,0.005638971124454595,99.5184372796209
2024-10-04,0.0276930847379262,97.67385445372045
2024-10-07,0.0023744990369015894,98.91547766804275
2024-10-08,0.0024177507001696074,98.74808576635877
2024-10-09,0.011452966079375227,96.48874769175313
2024-10-10,0.005005734586604626,99.92282221654231
2024-10-11,0.03023294169813311,95.64687009945472
2024-10-14,0.010314938795303208,97.76609105445704
2024-10-15,0.004574665751879747,97.82483213418027
2024-10-16,0.023477049680813968,94.06786824030036
2024-10-17,0.002416180451958061,100.49265309134543
2024-10-18,0.006662782430199488,99.78232477076527
2024-10-21,0.015319132297457516,97.75090494296629
2024-10-22,0.004996276048526482,98.00248022936167
2024-10-23,0.004160513503295315,99.51613928394102
2024-10-24,0.009507067256427559,98.27361526242558
2024-10-25,0.017589394146071368,96.81015406587925
2024-10-28,0.017933499523605567,97.72044326220117
2024-10-29,0.004798961007089786,99.37560112174407
2024-10-30,0.0076898569922833285,99.48039894615118
2024-10-31,0.010598560036112748,97.9816565970108
2024-11-01,0.004139699382040574,99.60573922162686
2024-11-04,0.009965127454555555,98.9539068478467
2024-11-05,0.016187832986776174,94.57669967286127
2024-11-06,0.09017165938304164,81.48616129885573
2024-11-07,0.021662227021541657,94.96199561425247
2024-11-08,0.012981301849150851,96.44542285780481
2024-11-11,0.023246298963182355,94.9380268305235
2024-11-12,0.011233288544316622,99.99575425798827
2024-11-13,0.006905641546387264,97.32012501718268
2024-11-14,0.007129357169243544,100.02654609803851
2024-11-15,0.01367372348454845,94.7409506456666
2024-11-18,0.00405791387670138,98.68608967968107
2024-11-19,0.011086889249469923,98.02675174776353
2024-11-20,0.004668051257014949,99.94572324563592
2024-11-21,0.015285774526133222,98.00968496446265
2024-11-22,0.0152467338778838,98.14067407722312
2024-11-25,0.008596909897441107,97.75753041213912
2024-11-26,0.007873272825624889,97.73181774587817
2024-11-27,0.00048023685191194153,101.19091645150334
2024-11-29,0.011631363232231906,97.38677086623119
2024-12-02,0.007736910188243362,96.53908847734445
2024-12-03,0.009092195543691627,96.48163007025644
2024-12-04,0.006256169723451754,97.36958762630722
2024-12-05,0.010838393035058957,98.57806250906886
2024-12-06,0.0046537342216925294,99.28289175976735
2024-12-09,0.0114537528263432,98.74497746583302
2024-12-10,0.008902445873733057,97.5786318557486
2024-12-11,0.006391072423588362,98.95959505189741
2024-12-12,0.004812463204542694,99.97589295004246
2024-12-13,0.00834141150999861,97.86769788841991
2024-12-16,0.0049195106366360705,99.70126072900891
2024-12-17,0.012845915161453192,96.43792805610939
2024-12-18,0.037461184232514454,91.9631823836495
2024-12-19,0.005750450952534658,98.27730296849558
2024-12-20,0.01909694707688736,94.38685111623897
2024-12-23,0.006522147868029737,99.42602914757244
2024-12-24,0.01556750985968205,96.1823945177595
2024-12-26,0.003979015124711172,99.2229381531493
2024-12-27,0.006749357786967636,99.37124843096534
2024-12-30,0.006678716237292393,99.33405351658644
2024-12-31,0.0016978541694999904,100.65850682955919
2025-01-02,0.0053957108160036515,98.77312961003514
2025-01-03,0.012581803234344945,96.84869188506478
2025-01-06,0.009134422263380949,98.05353823096421
2025-01-07,0.009693779242129552,95.53024250063704
2025-01-08,0.0032096254286214654,97.18740620564107
2025-01-10,0.022975079357135386,93.42093471004132
2025-01-13,0.006684116191556422,97.1673065202865
2025-01-14,0.019470200326624675,96.70562127476022
2025-01-15,0.037186207109715895,91.20453999501673
2025-01-16,0.013866827032411756,96.65939076245856
2025-01-17,0.01487997921553772,98.97284660357155
2025-01-21,0.012844319622740175,96.89674011885982
2025-01-22,0.008133496570518251,99.47957403859698
2025-01-23,0.014401340494858684,95.71930538101344
2025-01-24,0.0032423811934795487,99.04336742450265
2025-01-27,0.006547865914361561,97.26539373476182
2025-01-28,0.006824449306175029,98.12656052491415
2025-01-29,0.0011807075232439068,101.0243207015373
2025-01-30,0.009430182054489821,95.52298295431352
2025-01-31,0.007102311012462725,99.23117326282625
2025-02-03,0.012266510229814221,97.90330135753557
2025-02-04,0.0046832645429147005,98.17212215787187
2025-02-05,0.010919679737400401,95.64697727093724
2025-02-06,0.01947464081807957,96.21326609795489
2025-02-07,0.0069561644841439115,97.81452803957552
2025-02-10,0.012297212598344065,97.88957179736325
2025-02-11,0.010468785927570123,97.93902103277114
2025-02-12,0.009128337758445394,100.5770007852923
2025-02-13,0.0032501808293939004,98.9909303929117
2025-02-14,0.012080179330003738,96.04871789506645
2025-02-18,0.01764529220589701,96.73985501125507
2025-02-19,0.010555971249520213,98.2188007760536
2025-02-20,0.030162424122842268,96.0062965382922
2025-02-21,0.014098323052447204,98.43300225838243
2025-02-24,0.009497631923783435,98.63578020396758
2025-02-25,0.01718077108218108,98.75880012039312
2025-02-26,0.007146494031725714,96.78755661217058
2025-02-27,0.009802672694547775,97.07983816196582
2025-02-28,0.025938586244057715,93.42241883908018
2025-03-03,0.017679165788050222,95.8794521376563
2025-03-04,0.04555952256075879,88.82306626651378
2025-03-05,0.037782248836645715,93.39627665289247
2025-03-06,0.024542402248333973,94.75818550468504
2025-03-07,0.008712635548829218,96.05126344848017
