date,risk_index_var95,revenue
2024-09-19,0.028365625412181898,86.27426291354071
2024-09-20,0.02873951975606112,84.07026396260869
2024-09-23,0.028210368994392287,87.02049229651354
2024-09-24,0.02769336663809304,87.5641637555403
2024-09-25,0.027170290079109004,83.48830217746475
2024-09-26,0.026647213520124967,84.72312397964403
2024-09-27,0.02612413696114093,87.12969212418047
2024-09-30,0.025601060402156893,86.72510591040619
2024-10-01,0.02515291049827517,87.39834301460598
2024-10-02,0.024640537747162895,86.40016523505818
2024-10-03,0.024128164996050614,89.25501446426894
2024-10-04,0.024128164996050614,89.10260540511813
2024-10-07,0.024128164996050614,88.03496354831653
2024-10-08,0.024128164996050614,89.62677931242675
2024-10-09,0.024128164996050614,88.63718151535276
2024-10-10,0.024128164996050614,86.64697880764984
2024-10-11,0.024128164996050614,88.48904367809845
2024-10-14,0.024128164996050614,86.49759360073121
2024-10-15,0.017569400056619326,92.53297542365125
2024-10-16,0.017569400056619326,91.14041110521096
2024-10-17,0.017569400056619326,90.93800642637245
2024-10-18,0.013267845467862572,92.34468294946281
2024-10-21,0.015531465678203113,94.06807916890949
2024-10-22,0.01185048209644543,93.84296472867408
2024-10-23,0.012050594010099227,93.33221126170574
2024-10-24,0.012050594010099227,93.44650266921805
2024-10-25,0.01500565838011073,93.29563458827465
2024-10-28,0.01500565838011073,93.04533690649075
2024-10-29,0.01509792222944637,93.0701378026708
2024-10-30,0.015349183960493156,92.97163952426524
2024-10-31,0.015349183960493156,95.53787942105912
2024-11-01,0.015038204682891004,91.87127513397758
2024-11-04,0.01545006648014828,91.50660266631856
2024-11-05,0.01545006648014828,91.05430766755404
2024-11-06,0.01545006648014828,93.1989358937891
2024-11-07,0.018206225972014812,92.59034545307394
2024-11-08,0.01867045218633488,90.49385272035025
2024-11-11,0.01867045218633488,89.40453919138878
2024-11-12,0.01849420784768958,89.51617425261836
2024-11-13,0.01881296366216271,91.5694073506557
2024-11-14,0.01881296366216271,91.70839942572381
2024-11-15,0.01881296366216271,91.40824957137644
2024-11-18,0.01881296366216271,89.59525360798561
2024-11-19,0.01881296366216271,90.94176015351873
2024-11-20,0.01881296366216271,90.76854688262974
2024-11-21,0.01881296366216271,90.92155106401216
2024-11-22,0.02011867227240125,91.24780703072166
2024-11-25,0.02011867227240125,90.2760571869614
2024-11-26,0.02011867227240125,90.95903420840722
2024-11-27,0.02011867227240125,90.04203246803272
2024-11-29,0.02011867227240125,90.37434296183434
2024-12-02,0.020303544580240508,90.79516004863756
2024-12-03,0.019230540132021363,88.19899620420583
2024-12-04,0.019230540132021363,89.90522310945337
2024-12-05,0.019230540132021363,89.67917095255012
2024-12-06,0.019230540132021363,89.42641316162431
2024-12-09,0.017725848941800577,90.72436215225969
2024-12-10,0.017952036463129567,93.26639373528681
2024-12-11,0.017952036463129567,89.72523509489535
2024-12-12,0.017952036463129567,92.47639930032244
2024-12-13,0.01783516267705564,88.55811400404846
2024-12-16,0.01783516267705564,90.58009111649352
2024-12-17,0.0182665942010145,91.11083249715026
2024-12-18,0.02295373001305389,89.40246849051196
2024-12-19,0.02295373001305389,89.58997486316234
2024-12-20,0.018699692207983804,91.84017474880798
2024-12-23,0.01766463474652703,90.64459501836382
2024-12-24,0.01766463474652703,90.47415493773963
2024-12-26,0.017245581398751857,92.66417312250981
