date,risk_index_var95,revenue
2024-09-19,0.028365626704125686,86.27426226756882
2024-09-20,0.0287395202413911,84.07026371994371
2024-09-23,0.028210368822550826,87.02049238243427
2024-09-24,0.027693365809080127,87.56416417004677
2024-09-25,0.02717028859292464,83.48830292055693
2024-09-26,0.026647211376769158,84.72312505132194
2024-09-27,0.026124134160613675,87.1296935244441
2024-09-30,0.02560105694445819,86.72510763925554
2024-10-01,0.025152906383405022,87.39834507204105
2024-10-02,0.0246405329751213,86.40016762107899
2024-10-03,0.024128159566837573,89.25501717887545
2024-10-04,0.024128159566837573,89.10260811972464
2024-10-07,0.024128159566837573,88.03496626292304
2024-10-08,0.024128159566837573,89.62678202703326
2024-10-09,0.024128159566837573,88.63718422995927
2024-10-10,0.024128159566837573,86.64698152225635
2024-10-11,0.024128159566837573,88.48904639270496
2024-10-14,0.024128159566837573,86.49759631533772
2024-10-15,0.017569394374447257,92.53297826473728
2024-10-16,0.017569394374447257,91.14041394629699
2024-10-17,0.017569394374447257,90.93800926745848
2024-10-18,0.013267838569912021,92.34468639843809
2024-10-21,0.015531444108766407,94.06808995362785
2024-10-22,0.011850458787480466,93.84297638315655
2024-10-23,0.012050570701134262,93.33222291618821
2024-10-24,0.012050570701134262,93.44651432370053
2024-10-25,0.01500562708844352,93.29565023410825
2024-10-28,0.01500562708844352,93.04535255232435
2024-10-29,0.015097891009967859,93.07015341241005
2024-10-30,0.015349165223079891,92.97164889297187
2024-10-31,0.015349165223079891,95.53788878976574
2024-11-01,0.015038185945477739,91.8712845026842
2024-11-04,0.015450057035594397,91.5066073885955
2024-11-05,0.015450057035594397,91.05431238983098
2024-11-06,0.015450057035594397,93.19894061606604
2024-11-07,0.01820624594756391,92.59033546529939
2024-11-08,0.01867047216188398,90.49384273257569
2024-11-11,0.01867047216188398,89.40452920361422
2024-11-12,0.01849420660333928,89.5161748747935
2024-11-13,0.018812962417812405,91.56940797283085
2024-11-14,0.018812962417812405,91.70840004789896
2024-11-15,0.018812962417812405,91.4082501935516
2024-11-18,0.018812962417812405,89.59525423016076
2024-11-19,0.018812962417812405,90.94176077569388
2024-11-20,0.018812962417812405,90.76854750480489
2024-11-21,0.018812962417812405,90.92155168618731
2024-11-22,0.020118671028050948,91.24780765289681
2024-11-25,0.020118671028050948,90.27605780913655
2024-11-26,0.020118671028050948,90.95903483058237
2024-11-27,0.020118671028050948,90.04203309020787
2024-11-29,0.020118671028050948,90.3743435840095
2024-12-02,0.020303560873644065,90.79515190193577
2024-12-03,0.01923056988141088,88.19898132951107
2024-12-04,0.01923056988141088,89.90520823475862
2024-12-05,0.01923056988141088,89.67915607785537
2024-12-06,0.01923056988141088,89.42639828692955
2024-12-09,0.017725836111268663,90.72436856752563
2024-12-10,0.017952023009088658,93.26640046230726
2024-12-11,0.017952023009088658,89.7252418219158
2024-12-12,0.017952023009088658,92.47640602734289
2024-12-13,0.017835149223014733,88.55812073106893
