date,risk_index,revenue
2024-08-22,0.011963361013337148,98.06440341696423
2024-08-23,0.014673052140954513,95.50541341244835
2024-08-26,0.004594957440399949,100.20668530562969
2024-08-27,0.004863789482989422,100.43808917798894
2024-08-28,0.006631694037023706,95.74710840961451
2024-08-29,0.005897107922315748,96.86730915524338
2024-08-30,0.010400500140282131,98.1116605766945
2024-09-03,0.027413045767471035,94.04302695799042
2024-09-04,0.005569229698171219,98.86095232410932
2024-09-05,0.013646240038781298,95.99118610088338
2024-09-06,0.025142898672066004,96.29051722788104
2024-09-09,0.02060390890756656,97.04590612163011
2024-09-10,0.03255535022156841,93.58797600202814
2024-09-11,0.008024842522130116,100.08589330602602
2024-09-12,0.005681276632877074,99.56500868680266
2024-09-13,0.01321993388900249,96.06707452787465
2024-09-16,0.013225963840926624,97.90793340793843
2024-09-17,0.007914554587287025,96.9787651812991
2024-09-18,0.0036544830647381233,100.58677883901329
2024-09-19,0.02467122432372717,94.99086626877518
2024-09-20,0.010172323425744034,97.6882417695333
2024-09-23,0.002963935955604202,98.38581849227326
2024-09-24,0.004128828469056267,101.0080463141998
2024-09-25,0.006743232453130288,98.41955928627074
2024-09-26,0.013737258093322735,96.6100566480908
2024-09-27,0.0032161923081987396,98.8285612126279
2024-09-30,0.003607977439098753,100.07686829051026
2024-10-01,0.012442100770221409,98.05974594250183
2024-10-02,0.0016985690388783947,100.2793851096183
2024-10-03,0.005639028724662709,99.51842575957927
2024-10-04,0.02769311417887934,97.67384856552982
2024-10-07,0.002374437948026653,98.91548988581775
2024-10-08,0.002417772235799176,98.74808145923286
2024-10-09,0.011452953604007821,96.48875018682662
2024-10-10,0.005005695565193813,99.92283002082448
2024-10-11,0.030232960141629173,95.6468664107555
2024-10-14,0.01031491672877909,97.76609546776187
2024-10-15,0.00457463769607791,97.82483774534063
2024-10-16,0.02347703476793055,94.06787122287703
2024-10-17,0.0024161702178534528,100.49265513816636
2024-10-18,0.00666281916439253,99.78231742392666
2024-10-21,0.015319132297457516,97.75090494296629
2024-10-22,0.0049962707169129315,98.00248129568438
2024-10-23,0.004160513536666044,99.51613927726687
2024-10-24,0.009507092011565188,98.27361031139804
2024-10-25,0.01758941271765051,96.81015035156341
2024-10-28,0.017933518062025432,97.7204395545172
2024-10-29,0.004798960406668007,99.37560124182842
2024-10-30,0.0076898749106597995,99.48039536247589
2024-10-31,0.010598624390269795,97.98164372617939
2024-11-01,0.004139737421351919,99.60573161376459
2024-11-04,0.00996513938272221,98.95390446221336
2024-11-05,0.01618785888996017,94.57669449222448
2024-11-06,0.09017164461216769,81.48616425303052
2024-11-07,0.02166223957429303,94.9619931037022
2024-11-08,0.012981340510395057,96.44541512555598
2024-11-11,0.02324627311497953,94.93803200016406
2024-11-12,0.011233284651925723,99.99575503646645
