date,risk_index,revenue
2024-08-22,0.011963351175572057,98.06440538451724
2024-08-23,0.014673027929043769,95.5054182548305
2024-08-26,0.004594993639652945,100.2066780657791
2024-08-27,0.004863777227770982,100.43809162903263
2024-08-28,0.006631713740513789,95.74710446891649
2024-08-29,0.005897121470888234,96.86730644552887
2024-08-30,0.0104004333473672,98.11167393527748
2024-09-03,0.027413022873165206,94.04303153685159
2024-09-04,0.005569247302606506,98.86094880322227
2024-09-05,0.013646288991798006,95.99117631028004
2024-09-06,0.025142884675089138,96.29052002727641
2024-09-09,0.020603912673843938,97.04590536837463
2024-09-10,0.0325553199836595,93.58798204960992
2024-09-11,0.008024830584528275,100.08589569354639
2024-09-12,0.005681295471851167,99.56500491900783
2024-09-13,0.013219917862040487,96.06707773326704
2024-09-16,0.013225995904869458,97.90792699514986
2024-09-17,0.007914575365894284,96.97876102557765
2024-09-18,0.0036544526210846584,100.58678492774398
2024-09-19,0.024671188897981366,94.99087335392434
2024-09-20,0.0101723163971428,97.68824317525355
2024-09-23,0.002963920957757149,98.38582149184266
2024-09-24,0.004128867219203691,101.0080385641703
2024-09-25,0.006743198121040539,98.41956615268869
2024-09-26,0.013737238279028263,96.61006061094969
2024-09-27,0.0032161232682988983,98.82857502060787
2024-09-30,0.0036079376335375057,100.07687625162252
2024-10-01,0.012442096527420876,98.05974679106194
2024-10-02,0.0016985690388783947,100.2793851096183
2024-10-03,0.005639013671898252,99.51842877013216
2024-10-04,0.027693098435380127,97.67385171422967
2024-10-07,0.002374457425297782,98.91548599036352
2024-10-08,0.002417752704934695,98.74808536540576
2024-10-09,0.011452938984598182,96.48875311070854
2024-10-10,0.00500569581183834,99.92282997149557
2024-10-11,0.030232941390993286,95.64687016088268
2024-10-14,0.010314926646775557,97.76609348416257
2024-10-15,0.004574651756150972,97.82483493332602
2024-10-16,0.023477020764720004,94.06787402351914
2024-10-17,0.0024161570765273365,100.49265776643158
2024-10-18,0.006662832321127387,99.78231479257968
2024-10-21,0.015319144980047272,97.75090240644835
2024-10-22,0.004996252120779676,98.00248501491103
2024-10-23,0.004160513554027134,99.51613927379465
2024-10-24,0.00950709155004783,98.27361040370153
2024-10-25,0.017589394146071368,96.81015406587925
2024-10-28,0.017933499523605567,97.72044326220117
2024-10-29,0.004798974198061745,99.37559848354968
2024-10-30,0.007689856839913678,99.48039897662511
2024-10-31,0.010598596904176593,97.98164922339802
2024-11-01,0.004139723382342098,99.60573442156655
2024-11-04,0.00996513938272221,98.95390446221336
2024-11-05,0.01618785888996017,94.57669449222448
2024-11-06,0.09017164461216769,81.48616425303052
2024-11-07,0.021662227021541657,94.96199561425247
2024-11-08,0.012981323131227884,96.44541860138942
2024-11-11,0.023246277470452048,94.93803112906956
2024-11-12,0.011233288544316622,99.99575425798827
2024-11-13,0.006905617978804357,97.32012973069926
2024-11-14,0.007129336377122408,100.02655025646274
2024-11-15,0.013673702548833289,94.74095483280963
2024-11-18,0.004057893050892059,98.68609384484293
2024-11-19,0.011086887043710147,98.02675218891548
2024-11-20,0.004668072568009829,99.94571898343695
2024-11-21,0.015285752716479228,98.00968932639344
2024-11-22,0.015246689993799967,98.1406828540399
2024-11-25,0.0085969739888762,97.7575175938521
2024-11-26,0.007873254979243138,97.73182131515452
2024-11-27,0.00048017219029981015,101.19092938382578
2024-11-29,0.011631339360932792,97.38677564049101
2024-12-02,0.007736883135874217,96.53909388781828
2024-12-03,0.009092231133251638,96.48162295234445
2024-12-04,0.006256157811960428,97.36959000860548
2024-12-05,0.010838369046854424,98.57806730670977
2024-12-06,0.004653722324058651,99.28289413929413
2024-12-09,0.011453752953734742,98.7449774403547
2024-12-10,0.00890244604253776,97.57863182198766
2024-12-11,0.00639108479799475,98.95959257701612
2024-12-12,0.004812463204542694,99.97589295004246
2024-12-13,0.00834141150999861,97.86769788841991
2024-12-16,0.0049195106366360705,99.70126072900891
2024-12-17,0.012845915161453192,96.43792805610939
2024-12-18,0.0374611720271482,91.96318482472275
2024-12-19,0.005750476657021664,98.27729782759818
2024-12-20,0.01909697326997404,94.38684587762164
2024-12-23,0.006522135134148499,99.42603169434868
2024-12-24,0.015567497331650592,96.1823970233658
2024-12-26,0.003979027489075105,99.2229356802765
2024-12-27,0.006749369964688068,99.37124599542125
2024-12-30,0.006678691735838948,99.33405841687713
2024-12-31,0.0016978665650597246,100.65850435044725
2025-01-02,0.005395698414528716,98.77313209033012
2025-01-03,0.012581803118187462,96.84869190829627
2025-01-06,0.009134409618161986,98.053540760008
2025-01-07,0.009693767122154395,95.53024492463207
2025-01-08,0.0032096253337098313,97.1874062246234
2025-01-10,0.02297507893655637,93.42093479415713
2025-01-13,0.006684078247768133,97.16731410904416
2025-01-14,0.01947022560343008,96.70561621939913
2025-01-15,0.03718619459877508,91.2045424972049
2025-01-16,0.013866839456248826,96.65938827769115
2025-01-17,0.014880002175754914,98.97284201152812
2025-01-21,0.01284436476354236,96.89673109069939
2025-01-22,0.008133496785554395,99.47957399558975
2025-01-23,0.014401363726460304,95.71930073469312
2025-01-24,0.0032423811934795487,99.04336742450265
2025-01-27,0.006547888539722458,97.26538920968963
2025-01-28,0.006824495259944041,98.12655133416034
2025-01-29,0.001180684987848224,101.02432520861645
2025-01-30,0.009430159574302465,95.52298745035098
2025-01-31,0.007102311106234405,99.23117324407191
2025-02-03,0.012266488058335679,97.90330579183127
2025-02-04,0.0046832645429147005,98.17212215787187
2025-02-05,0.010919679737400401,95.64697727093724
2025-02-06,0.01947464081807957,96.21326609795489
2025-02-07,0.0069561644841439115,97.81452803957552
2025-02-10,0.012297190469356201,97.88957622316082
2025-02-11,0.010468763289422145,97.93902556040074
2025-02-12,0.009128360239145716,100.57699628915223
2025-02-13,0.0032501808738835346,98.99093038401377
2025-02-14,0.012080202315820543,96.04871329790309
2025-02-18,0.01764529220589701,96.73985501125507
2025-02-19,0.010555949235339335,98.21880517888978
2025-02-20,0.030162445146406758,96.00629233357931
2025-02-21,0.014098323052447204,98.43300225838243
2025-02-24,0.009497631923783435,98.63578020396758
2025-02-25,0.017180759165525215,98.7588025037243
2025-02-26,0.007146481947341465,96.78755902904743
2025-02-27,0.009802660876098535,97.07984052565567
2025-02-28,0.025938573901242056,93.4224213076433
2025-03-03,0.017679165788050222,95.8794521376563
2025-03-04,0.04555952256075879,88.82306626651378
2025-03-05,0.037782248836645715,93.39627665289247
2025-03-06,0.02454241476395269,94.7581830015613
2025-03-07,0.008712609607827026,96.0512686366806
2025-03-10,0.04642198376914797,89.19223462435909
